contentid,title,mapx,mapy,nx,ny
129957,단양문화원,128.368251074,36.9854663364,84,115
2714143,단양별별스토리관,128.3707758479,36.9854608287,84,115
130667,단종역사관,128.4546816177,37.1951799631,85,119
1756217,달서아트센터,128.5229809055,35.8435133161,88,90
1761643,달성 한일우호관,128.6471510842,35.7233680767,90,87
130010,달성문화원,128.4520133654,35.6989033745,86,87
2742100,담빛예술창고,126.9931826132,35.323370098,61,78
2784213,담양곤충박물관,127.0057009732,35.3224481934,61,78
129988,담양문화원,126.9772427091,35.309513061,60,78
2553930,담양우표박물관,126.8895957452,35.2766069614,59,77
130268,당림미술관,127.0186791433,36.7427780122,61,109
3076506,당진 월드 아트 서커스,126.8260759593,36.886241426,57,112
1754977,당진문예의전당,126.6374540424,36.8897210609,54,112
2784004,당항포국민관광단지충무공해전관 (충무공해전관),128.3986687125,35.0563858594,86,73
2737289,닻미술관,127.2711496908,37.3803894522,65,123
130100,대가야국악당,128.2636069812,35.7265857037,83,87
3029673,대가야문화누리,128.2631154387,35.7236165865,83,87
130099,대가야박물관,128.2568188043,35.7224360503,83,87
2772349,대관령 스키 역사관,128.6824054107,37.6634552886,89,129
130057,대관령박물관,128.8040011557,37.7167264799,91,131
130384,대구 남구문화원,128.576887606,35.8313073556,88,90
130386,대구 달서문화원,128.5229809055,35.8435133161,88,90
130385,대구 북구문화원,128.5466429499,35.9347756378,88,92
130387,대구 서구문화원,128.5455336604,35.8728270789,88,91
2553566,대구 아쿠아리움,128.6294594533,35.8780669221,89,91
130008,대구 중구문화원,128.5965738691,35.863406863,89,90
130411,대구 코오롱 야외음악당,128.5561555513,35.8510547396,88,90
2823558,대구 환경사랑홍보교육관,128.4873009651,35.8345247894,87,90
129830,대구가톨릭대학교 박물관,128.8075983702,35.9121802523,93,92
130806,대구광역시립남부도서관,128.5807428018,35.8320462318,89,90
129837,대구교육대학교 교육박물관,128.5889414958,35.8530690041,89,90
2554087,대구교육박물관,128.6123604195,35.8974255259,89,91
1251806,대구근대역사관,128.5911630018,35.8717808158,89,91
129825,대구대학교 중앙박물관,128.8491255838,35.901093392,93,91
130410,대구문화예술회관,128.5594887553,35.8451165839,88,90
1856967,대구미술관,128.6743652541,35.8270707445,90,90
560097,대구방짜유기박물관,128.7009673696,35.9656138873,91,93
1117178,대구북구청소년회관 아트홀,128.6160598608,35.9057718708,89,91
1116566,대구서구문화회관,128.5455336604,35.8728270789,88,91
130191,대구어린이세상,128.6277826972,35.8466898866,89,90
1935424,대구예술발전소,128.5845523698,35.8754886074,89,91
130665,대구오페라하우스,128.5922514697,35.8834739558,89,91
3351749,대구출판산업지원센터,128.5242224557,35.8437827532,88,90
129736,대구콘서트하우스 (구.대구시민회관),128.5937071082,35.8758692889,89,91
1186650,대나무 건강나라,127.0312368377,35.3525118943,61,79
1747497,대덕문예회관,127.420630866,36.3741052155,68,101
130201,대덕문화원,127.420630866,36.3741052155,68,101
1608950,대덕문화전당,128.5771681379,35.8312906966,88,90
130459,대림미술관,126.9733378475,37.577502879,60,127
130625,대백프라자갤러리,128.6063954369,35.8558412344,89,90
2994530,대불호텔전시관,126.6199896528,37.4736114488,54,125
130626,대산미술관,128.7440974261,35.345143035,92,79
130689,대성동고분박물관,128.8731002475,35.2360687598,94,77
130348,대안공간 루프,126.9278315359,37.554463075,59,126
130566,대안미술공간 소나무,127.2486073975,36.9812268502,65,114
2946632,대오서점,126.9693409251,37.5797886525,60,127
3012809,대원뮤지엄,126.9647566449,37.5298249324,60,126
1623825,대원사 티벳박물관,127.1321989642,34.9590941228,63,70
130852,대전 3.1의거 기념관,129.3555403571,36.2537380213,102,99
130802,대전 가수원도서관,127.3488559098,36.3018455408,67,99
130820,대전 갈마도서관,127.3657033482,36.3408413787,67,100
130393,대전 동구문화원,127.4594098539,36.3042166756,69,99
130197,대전 서구문화원,127.385557026,36.3446135222,67,100
2782788,대전 엑스포 아쿠아리움,127.3820481776,36.3751571874,67,101
129973,대전 중구문화원,127.4241652613,36.3233721925,68,100
1964617,대전근현대사전시관(옛 충남도청사 본관),127.4209543468,36.3267106425,68,100
3008952,대전대학교30주년기념관,127.4583035528,36.3353019905,69,100
129836,대전대학교박물관,127.4583035528,36.3353019905,69,100
2733533,대전무형문화재전수회관,127.4417014113,36.3664675758,68,101
2733503,대전문학관,127.4372742959,36.3566825048,68,101
1066804,대전선사박물관,127.3238951378,36.3718398688,66,101
130551,대전시립미술관,127.3857230693,36.3670359598,67,101
1907589,대전시립박물관,127.3353395057,36.3368468534,66,100
3038788,대전시립연정국악원,127.3894005357,36.3663860994,67,101
2758629,대전아쿠아리움,127.4210159026,36.3101042093,68,100
1125312,대전어린이회관,127.3266089995,36.3638797168,66,101
3038994,대전예술가의집,127.4161160046,36.322499927,68,100
130553,대전예술의전당,127.3837677004,36.3666026409,67,101
130804,대전유성도서관,127.3759125266,36.3784122613,67,101
644085,대전컨벤션센터(DCC),127.391694541,36.3750212633,67,101
130731,대전통일관,127.3843228952,36.3780596731,67,101
130803,대전학생교육문화원,127.4102552317,36.3293601492,68,100
130760,대전한밭도서관,127.409133654,36.3092763148,68,100
129845,대전현대갤러리,127.4234097205,36.3253247336,68,100
2709995,대통령기록전시관,127.2732655939,36.5017018737,65,104
3041546,대포만세운동기념관,128.6058854135,38.1755332947,87,141
1380688,대학로예술극장,127.0031461125,37.5820584406,60,127
3012777,대학로자유극장,127.003623826,37.5828028072,60,127
3080770,대학로티오엠,127.003651615,37.5823223081,60,127
268101,대한극장,126.9951863147,37.5613190408,60,127
2615343,대한민국 술테마박물관,127.1364956629,35.7261657781,63,87
1849416,대한민국역사박물관,126.9777819886,37.5739117094,60,127
3083523,대한민국예술인센터,126.870759731,37.5271291208,58,126
130970,더 파크 아프리카뮤지엄,127.1396975743,37.7754328549,63,131
3116496,더101 뮤지엄,129.301574741,35.5098015389,102,83
2753089,더서울라이티움,127.0423491255,37.5457800267,61,126
736766,더페이지갤러리,127.0428990795,37.5456689391,61,126
2781519,더폴락,128.5932516535,35.8736945265,89,91
2714721,덕산세계인형박물관,126.6630986835,36.6926692274,55,108
130925,덕성여자대학교박물관,127.0165873573,37.6515228272,60,129
2736386,덕소자연사박물관,127.2300699494,37.5800627692,64,127
130442,덕포진교육박물관,126.5387310422,37.6506533021,52,128
2666750,도계유리나라&나무나라,129.0322021888,37.1937633978,95,120
130211,도봉문화원,127.0384297363,37.6540895888,61,129
130926,도산안창호기념관,127.03565591,37.5239379997,61,126
2657501,도솔미술관,126.5064925675,37.6419954089,52,128
3083369,도시파빌리온,129.1148759853,35.1501411786,99,75
2775536,도심속작은갤러리(타임월드갤러리아전시장),127.3782019274,36.3520153221,67,100
1944709,도자기체험미술관 비즘,127.3832777945,37.5954943217,67,127
130582,도화헌미술관,127.3266001359,34.4490462833,67,59
130137,독도박물관,130.9009104224,37.4834150165,127,127
129790,독립기념관,127.2304173312,36.7819355926,64,110
2769784,독립기념관단풍나무숲길(단풍나무숲길독립기념관),127.2304173312,36.7819355926,64,110
2733136,독서왕김득신문학관,127.5801412206,36.7897326395,70,110
2606223,돈의문박물관마을,126.9685551943,37.5688843508,60,127
599173,돌거북이수석박물관,126.2622971979,33.3159160028,48,34
1619338,돌체소극장,126.6857346232,37.4387944327,55,124
130879,동강사진박물관,128.4615147283,37.1819788343,86,119
2948061,동광극장,127.0520156275,37.9088546034,61,134
3016752,동구 문화플랫폼,129.049423923,35.129003448,97,75
2999840,동구인문학당,126.9275344882,35.148827599,60,74
129832,동국대학교 WISE캠퍼스박물관,129.1946324124,35.8636818796,99,91
130927,동국대학교 박물관,127.0001581712,37.5582444874,60,127
3041240,동그란책,128.5833256329,38.198538512,87,141
130730,동내도서관,127.7628584618,37.8361594807,73,133
130375,동대문문화원,127.0376930838,37.5778651046,61,127
130155,동덕아트갤러리,126.9833314524,37.5749894618,60,127
3025303,동덕여자대학교 공연예술센터,127.0033599337,37.5837638016,60,127
1628531,동덕여자대학교 박물관,127.042791803,37.6065813029,61,128
1897900,동두천꿈나무정보도서관,127.0513883897,37.8921509849,61,134
129860,동두천문화원,127.0430332207,37.9052243086,61,134
130381,동래문화원,129.0901153279,35.2121004469,98,76
1747870,동래문화회관,129.0905625108,35.2121198984,98,76
3017112,동래읍성 임진왜란 역사관,129.0839244809,35.2018764786,98,76
130049,동리국악당,126.7023528922,35.4317028988,55,80
3032708,동리목월문학관,129.3335891263,35.7858682885,102,89
130851,동림매듭공방,126.9856032749,37.5817914891,60,127
3114427,동문헌책도서관,127.151219715,35.8187693936,63,89
129903,동산방화랑,126.9833592862,37.5729202581,60,127
130774,동삼동패총전시관,129.079642317,35.0712160269,98,73
130917,동신대학교 대정문화박물관,126.7185276274,35.0507990391,56,72
130521,동아대학교 석당박물관(부산),129.0187911335,35.1049250231,97,74
1608524,동아대학교 석당홀,129.018746261,35.1207704706,97,74
2554094,동아방송예술대학교 DIMA아트센터,127.3575620273,37.0599974995,67,116
2710945,동아서점,128.5809063338,38.2009215203,87,141
1318353,동양자수박물관,128.880303503,37.7779681022,92,132
3074340,동양장 B1,127.4245485285,36.3245581747,68,100
129932,동원화랑,128.598162657,35.8620126066,89,90
130345,동의대학교 중앙도서관,129.0346331923,35.1418461812,97,75
3080727,동자아트홀,126.9733746936,37.551428132,60,126
130247,동작문화원,126.9409873013,37.5045385555,59,125
2764187,동작청소년문화의집,126.9332907912,37.5041440192,59,125
2760793,동제미술관(동제미술전시관),128.5934345322,35.7895012789,89,89
3035876,동춘서커스 빅탑극장,126.5700744338,37.2840103669,53,121
3081930,동탄복합문화센터반석아트홀,127.0743892751,37.2001234506,62,119
2737303,동탄중앙어울림센터,127.1123413985,37.1999047098,62,119
130558,동편제 판소리전수관,127.4581248447,35.2158568958,69,76
775041,동학농민혁명기념관,126.8301308502,35.6337460189,58,85
1594231,동학혁명기념관,127.1520252483,35.8168862888,63,89
129882,동해문화원,129.1124460209,37.5245296808,97,127
2782148,동해안젓갈콤플렉스센터,128.5965334733,38.1759219564,87,141
130417,두루뫼박물관,126.8960036269,37.8567856366,58,133
509267,두산갤러리,127.0009799341,37.5718095925,60,127
129734,두산아트센터,127.0009799341,37.5718095925,60,127
3304213,두아르트 스퀘이라 서울,127.0391140129,37.5209661846,61,126
3076688,두암초당,126.606387885,35.4840175699,54,81
2784731,둘레길하동센터,127.7475447837,35.0712809911,74,73
2033802,둘리뮤지엄,127.0276085491,37.6524145884,61,129
130579,드림갤러리,127.1456612381,37.3748045019,63,123
3025322,드림아트센터,127.0033071732,37.5833388504,60,127
2751586,드림아트스페이스,126.9211983293,37.2742454723,59,120
2704340,디뮤지엄,127.0115882755,37.5374026698,60,126
3063420,디앤디파트먼트,126.5233255291,33.5177339119,53,38
3039497,디큐브아트센터,126.8884169673,37.5089148857,58,125
2978178,딜라이트 담양,126.9552022981,35.3369956877,60,78
2707460,딜쿠샤,126.9634999806,37.5730976591,60,127
3082948,땅끝순례문학관,126.620176276,34.5501565188,54,61
130563,땅끝해양자연사박물관,126.567369623,34.324803123,53,56
130365,떡박물관,126.9906030144,37.5748951588,60,127
2756704,또봇정크아트뮤지엄(경주또봇정크아트뮤지엄),129.2882640602,35.8298874643,101,90
3084400,뚝섬미술관,127.0483485375,37.5472605187,61,126
3023583,라드라비 아트앤리조트,127.4694824625,37.1589992079,68,118
2704681,라디오스타박물관,128.4768993603,37.1853342942,86,119
3074841,라움아트센터,127.0394226796,37.5081871185,61,125
3076677,라이카시네마,126.9309503921,37.5652202133,59,127
3075640,라이트룸 서울(Lightroom Seoul),127.1478306247,37.5656046263,63,127
130514,라트어린이극장,127.0423008714,37.4842816124,61,125
1845434,래미안 갤러리,127.120060608,37.4792280418,62,125
3074682,레디움아트센터,129.1666073211,35.160241006,99,75
2751858,로봇스퀘어,126.8308705276,33.5400419355,58,39
1022243,롤링홀,126.9200990762,37.548483076,59,126
130593,롯데갤러리(일산),126.7720983146,37.6604590745,56,129
3086021,롯데몰 군산점,126.739155146,35.9764582119,56,92
2773288,롯데뮤지엄,127.1025779177,37.512623851,62,126
3085295,롯데아울렛 남악점,126.4641006281,34.802145076,51,66
129742,롯데월드 가든스테이지,127.0979394903,37.5112294847,62,126
130070,롯데월드 민속박물관,127.0979394903,37.5112294847,62,126
2476731,롯데월드 아쿠아리움,127.1042832896,37.5136209882,62,126
3085149,롯데콘서트홀,127.1040305171,37.5142459111,62,126
1587301,루이엘모자박물관,127.1484810753,35.8185610364,63,89
2998815,루트머지,126.8204949029,35.2219453083,58,76
2841273,뤁스퀘어,127.4314753181,36.9426123652,68,113
2615319,류방택천문기상과학관,126.4131814602,36.7274220205,50,108
3352020,르 스페이스,126.389349822,37.4657083226,50,124
2553395,리각미술관,127.1868618617,36.8203970571,64,111
2946527,리얼 이스케이프 챌린지,126.9271149424,37.5542047587,59,126
130525,리움 미술관,126.9987921858,37.5385800812,60,126
3060343,리조 세계재봉틀박물관,128.0847342806,35.1915234104,80,75
3027054,리홀뮤직갤러리,126.990480244,37.5946345287,60,127
130704,마가미술관,127.192680407,37.3318214392,64,122
631478,마나스아트센터,127.4608736804,37.4937131032,68,125
130240,마동도서관,126.9691299853,35.9403690603,60,91
130229,마로니에극장,127.0045571377,37.580572527,60,127
2613266,마리소리골악기박물관,128.2511115443,37.7379745154,82,131
2659216,마산현대미술관,128.3840431148,35.1269971188,86,74
2767579,마샘소래본점,126.7506565846,37.4351654471,56,124
1181087,마애선사유적전시관,128.5909104253,36.5523951009,88,105
3074742,마이아트뮤지엄,127.0605957683,37.507643118,61,125
2759986,마이크로박물관,127.1075314923,37.3703459998,62,122
2615442,마차박물관,127.4425149905,36.7792452525,68,110
2733832,마크트할레,126.7896749719,37.6432308377,57,128
130369,마포문화원,126.9555071358,37.5422844303,59,126
1138199,마포아트센터,126.9454967222,37.5498944782,59,126
1314127,마한관,127.0604063368,36.0019413977,62,93
2777377,만봉불화박물관,128.6086273401,37.1550624976,88,118
1624929,만해기념관,127.1808551337,37.4773571334,63,125
130679,만해문학박물관,128.3166085986,38.1862375638,82,141
129796,말박물관 (렛츠런파크),127.0129712084,37.4488129805,60,124
3017067,망양로 산복도로 전시관,129.0332367504,35.1177127465,97,74
2762808,망우청소년센터,127.1088719011,37.6062908616,62,128
1123600,매괴박물관,127.6411569266,37.1213983401,71,117
2781622,매암제다원,127.7093874749,35.1611535448,73,75
130885,매암차문화박물관,127.709381921,35.1611452121,73,75
2714729,매월당김시습기념관,128.8876331387,37.7863422759,92,132
3085045,매직플로우,126.8947930433,37.6470294966,58,128
2737295,매향리평화역사관,126.7634883258,37.0479994245,56,115
753972,매헌 윤봉길의사 기념관,127.0369572323,37.4730133801,61,125
3079808,메디테리움,126.6919290902,37.7156512184,55,130
650997,명동난타극장,126.9837261873,37.5634658077,60,127
748186,명동예술극장,126.9841872425,37.5639546487,60,127
2708333,명량대첩해전사 기념전시관,126.3108224049,34.5733544172,49,61
1022196,명보아트홀,126.9931808474,37.564679726,60,127
1941168,명봉도서관,126.9422148461,35.6523902597,60,85
130327,명성황후 기념관,127.6540184735,37.2598881438,72,120
3085031,명원박물관,126.9999927956,37.6111883307,60,128
130928,명지대학교 박물관,127.1856397023,37.2217035027,63,119
1200255,명지산생태전시관,127.4877027984,37.9360260805,68,135
2377785,명필름아트센터,126.6933704071,37.7233670117,55,130
2758461,모나밸리,126.992306302,36.750787736,60,109
129909,모던화랑,126.9853590742,37.5739757272,60,127
129770,모란미술관,127.3237482921,37.6504063015,66,129
2900858,모산비행장,128.2201230685,37.1628514927,81,118
130279,모인화랑,126.9857145872,37.5743395801,60,127
130503,모차르트 콘서트홀,127.0045514675,37.4864834571,60,125
130662,모형항공기박물관,127.8222222366,37.7517009577,74,131
2773563,목공예 갤러리,128.1742891709,38.064515678,80,138
130432,목면시배유지,127.9580344815,35.2897101091,78,78
129797,목아박물관,127.6878701573,37.288204938,72,121
1586889,목우헌,127.1550138656,35.8170946503,63,89
2714790,목은이색기념관,129.4191428891,36.5431313735,103,106
231976,목인박물관 목석원,126.9632606634,37.5889874743,60,127
2536634,목재문화·자연사체험관,126.8504580215,36.4389210948,58,102
553448,목포 국가무형문화재전수교육관,126.4159606625,34.7927259017,50,66
3062465,목포 대중음악의 전당,126.3861856074,34.78888418,50,66
2607311,목포근대역사관 1관,126.3820943332,34.7875870369,50,66
1908176,목포근대역사관 2관,126.3815027561,34.7860344247,50,66
130176,목포문학관,126.4169494624,34.792792577,50,66
130899,목포문화예술회관,126.4183049238,34.7917316077,51,66
129713,"목포문화원 (구, 호남은행)",126.3861522792,34.7887841905,50,66
130753,목포시립도서관,126.4030948738,34.803455038,50,66
2795559,"목포시민문화체육센터 (공연장, 문화시설)",126.4380360174,34.8123546088,51,67
1908192,목포어린이바다과학관,126.3888966436,34.7820405508,50,66
129780,목포자연사박물관,126.4209713073,34.7937147612,51,66
2754453,못난이미술관,126.5115663325,34.7835062881,52,66
130975,몽골 울란바타르 문화진흥원,127.098182938,37.5455366166,62,126
2758036,몽양여운형기념관,127.3735472165,37.5305211288,67,126
130887,몽인아트스페이스,127.0079464678,37.5541228842,60,126
130274,몽촌역사관,127.1243145673,37.5218287295,62,126
3081640,몽환,126.8112186481,37.3025457966,57,121
2900390,무대륙,126.9183854133,37.5460194431,59,126
130117,무등갤러리,126.9181852835,35.1500689678,59,74
2733539,무등산 분청사기 전시실,126.9983305395,35.16752391,61,75
2555853,무등현대미술관,126.9537047651,35.1341630308,60,74
2555010,무릉고서화미술박물관,127.8865289261,37.325262656,76,122
3352180,무비랜드,127.050304001,37.5442275729,61,126
3030058,무비랜드 왁스뮤지엄,126.4216738549,33.2439153494,51,32
130591,무심갤러리,127.4670084335,36.6356594064,69,107
2996607,무안군오승우미술관,126.4152537245,34.8526302522,50,68
129994,무안문화원,126.4720620252,34.9903128818,51,71
2609506,무주 산골영화관,127.6625471455,36.0023797159,72,93
130909,무주양수홍보관,127.7124714454,35.9668985309,73,92
130404,무주예체문화관,127.6625304812,36.0023352762,72,93
2994658,무중력지대 양천,126.8773230917,37.5246489705,58,126
1055166,무형문화재복합전수관(서천),126.8024828899,36.0803613212,57,94
2782560,무흘구곡전시관,128.0207431821,35.8989173383,79,91
2609839,문경 도자기박물관,128.0837113356,36.7416112476,79,109
2638520,문경문학관,128.2249906686,36.7313372592,82,109
1754453,문경문화예술회관,128.1978998918,36.5900307122,81,106
130023,문경문화원,128.1985885063,36.5975298671,81,106
2710965,문우당서림,128.581400751,38.200360484,87,141
1753541,문화예술원 마루홀,127.1774732269,37.2412455395,63,120
130286,문화일보홀,126.9686163497,37.5671262224,60,127
2930851,문화제조창,127.4889281085,36.6566740551,69,107
2826762,문화플랫폼 모디684,128.7327419643,36.5630382176,91,106
742820,물사랑 배움터,127.1129934121,35.0264195487,63,71
2650801,뮤지엄 원,129.1290602788,35.1714112817,99,76
3348658,뮤지엄 호두,127.0573468818,36.6774445429,61,107
2623847,뮤지엄그라운드,127.0441126426,37.3565020225,61,122
2633832,뮤지엄산,127.8237375279,37.4154955065,74,124
3083216,뮤지엄엑스,128.5923963925,38.2189668657,87,141
3027623,뮤지엄오브일루전,129.1270687971,35.1710029572,99,76
130602,뮤지엄한미 방이,127.1139267739,37.5165236019,62,126
3338707,뮤지엄한미 삼청,126.9808924077,37.5883350888,60,127
3017527,뮤지엄홀리데이,128.8926558843,37.7548182432,93,132
130871,미당 서정주 시문학관,126.6099362723,35.5355784414,54,82
2630998,미리내마술극단 은하수홀,127.0161118661,37.2767024343,61,120
2994660,미리미동국 (진장 문화예술 플랫폼),128.7495290711,35.4908684068,92,82
130368,미리벌민속박물관,128.6744681691,35.4189723456,91,81
2354323,미메시스 아트 뮤지엄,126.6890709905,37.7166316086,55,130
129937,미술관 솔,127.1464811867,35.8211079344,63,89
2613675,미술관 자작나무숲,128.0500759185,37.4928157794,78,125
2765519,미호박물관,127.1806324203,37.5927298465,63,127
130696,민물고기생태체험관,129.3813946257,36.9669072952,102,115
3056730,민병갈 식물도서관,126.1519170331,36.8028227426,46,110
2775505,민주인권기념관,126.9715529317,37.5410070884,60,126
130627,밀알미술관,127.0823082922,37.4860793454,62,125
2648376,밀양 한천박물관,128.8802704078,35.5910400911,94,85
129948,밀양문화원,128.7549592647,35.4867384159,92,82
130087,밀양시립박물관,128.7591917712,35.5033421796,92,83
3015096,밀양아리나,128.7045901942,35.5326128779,91,83
2655975,밀양아리랑아트센터,128.7584973591,35.5043781614,92,83
2650992,밀양의열기념관,128.7509622025,35.4936486752,92,82
3056660,바니베어 뮤지엄,129.2776699146,35.8519070016,101,91
2835583,바라캇 서울,126.9806676381,37.5809165029,60,127
2848497,바람숲그림책도서관,126.5068590137,37.6486835254,52,128
130510,바람흔적미술관,128.0122101408,34.7623230578,79,66
130827,바른샘어린이도서관,127.0523393541,37.2688484353,61,120
2751836,바이나흐튼 크리스마스박물관,126.3278198313,33.291341969,49,33
3053091,바인딩,128.6819835176,35.2389454969,91,77
3013185,바탕골소극장,127.0025878347,37.5819112248,60,127
2369504,박경리 기념관,128.4036083118,34.8023754983,86,67
2739454,박노수미술관,126.9668272201,37.581382867,60,127
1626463,박동진 판소리전수관,127.1709398394,36.4581967182,63,103
2638584,박두진 문학관,127.3108919406,37.0350273181,66,115
2657488,박명선 갤러리,126.7085261314,37.7666539022,55,131
2612874,박목월 시의 정원,127.2550006897,37.298798608,65,121
2555014,박물관 수,128.6341705181,35.8648379507,89,90
130708,박물관 얼굴,127.3020519796,37.4940157296,65,125
1904548,박물관은 살아있다(인사동점),126.9872034096,37.5718843365,60,127
1883815,박물관은 살아있다(제주중문점),126.4092858005,33.2546667452,51,33
130493,박수근미술관,127.9814863192,38.0960833383,77,138
130628,박여숙화랑,126.9902678047,37.544151503,60,126
130929,박을복자수박물관,127.0084880313,37.6538057493,60,129
1932440,박인환문학관,128.1717366755,38.0628824868,80,138
1998842,박재삼 문학관,128.0743782548,34.9259197179,80,70
2732402,박정희대통령역사자료관,128.3489532959,36.0906098736,84,95
2785601,박진전쟁기념관,128.3862176485,35.4480082741,85,81
2738042,박찬호기념관,127.1267215606,36.4590625068,63,103
2823059,박태준기념관,129.2612503134,35.3169141022,101,79
3028774,반곡역사관,127.9825674962,37.3248533763,77,122
2665320,반야월역사작은도서관,128.724959533,35.8725054296,91,91
2782711,발포역사전시체험관,127.3395092518,34.4841925738,67,60
2607179,발해역사관,128.5396823121,38.2005790927,86,141
594065,방림원,126.2685961746,33.3373165134,48,34
3025397,방진관,127.0806997836,34.7735446681,62,66
705088,방촌유물전시관,126.9432867618,34.5509784424,60,61
2848495,배다리 아트스테이1930,126.6367686979,37.4728896065,54,125
1198901,배재학당역사박물관,126.9724494351,37.5635461519,60,127
631003,백남준아트센터,127.1103451939,37.2691966555,62,120
130473,백범김구기념관,126.9592622916,37.544309262,59,126
130153,백산기념관,129.0345787296,35.1019784209,97,74
130629,백악미술관,126.9841258628,37.573634078,60,127
333121,백암아트홀,127.066031307,37.5103790088,61,126
229913,백야기념관,126.5471366762,36.5978475838,53,106
130896,백제군사박물관,127.1814015962,36.1923939899,64,97
2536623,백제문화체험박물관,126.8457482121,36.405899801,58,101
130875,백제역사문화관,126.9085090769,36.307617712,59,99
2790917,백제왕궁박물관,127.0558242095,35.9716031113,62,92
1885454,백제원(부여),126.9170222321,36.3064874337,59,99
130630,백해영갤러리,126.994859269,37.5365108065,60,126
3018939,백호문학관,126.6668529685,34.9969264775,55,71
3034088,벅스리움,126.7115013101,37.3534159116,55,122
2755721,번개맨 체험관,129.0680104958,35.556494693,97,84
2554111,범어사 성보박물관,129.0681152667,35.2839753157,98,78
2551435,범패민속문화박물관,126.6512259372,37.4647824704,54,124
2757155,법룡사,127.0883799583,37.4862099946,62,125
1939121,법환동 청소년문화의집,126.514199354,33.2355344019,52,32
2666913,벗이미술관,127.3022008122,37.2414644274,65,120
130668,벡스코(BEXCO),129.1363347095,35.1691116738,99,76
130253,벽골제 농경문화 박물관,126.8536117489,35.7554048082,58,87
2551447,벽봉한국장신구박물관,126.7000346495,37.7876179728,55,131
3013783,별내어린이천문대,127.1331021325,37.7344708366,62,130
3335521,별마당 도서관 스타필드수원점,126.9915582378,37.2874813034,60,121
2507822,별마당도서관,127.0591318945,37.5118092746,61,126
2783339,별책부록,126.9870125227,37.5449707941,60,126
231973,보나장신구박물관,126.9845480486,37.5735646492,60,127
2783073,보령머드박물관,126.5170387613,36.3045418755,52,99
1754836,보령문화예술회관,126.6145153404,36.3338707363,54,100
3022653,보령문화의전당,126.5905309436,36.3507628314,53,100
3022652,보령해저터널홍보관,126.5110638684,36.3210537683,52,100
2550763,보름산미술관(김포),126.7609122541,37.5962607915,56,127
130683,보물섬 마늘나라,127.9248274765,34.8170570666,78,67
2660811,보석박물관,127.102605645,35.9907045238,62,93
130113,보성군립 백민미술관,127.1601129765,34.9669326036,64,70
129706,보성문화원,127.0886684121,34.7782137224,63,66
2740090,보안1942,126.9736655485,37.5791638028,60,127
2733367,보은군 농경문화관,127.7412738479,36.4960858965,73,104
129955,보은문화원,127.7235117967,36.4870866052,73,103
2832753,보이드 갤러리,128.5977656222,35.8565354411,89,90
130145,복천박물관(부산),129.0911042192,35.2088924921,98,76
2990226,복합문화지구 누에,127.1596833299,35.9064290082,63,91
2789996,본다빈치뮤지엄 군산,126.6898129143,35.9541071421,55,92
1798082,본태박물관,126.3919251089,33.303341652,50,34
747530,본화랑,126.9596579259,37.5991473396,59,127
3080741,봄날아트홀,127.0042794002,37.5800448062,60,127
2987044,봄날의 책방,128.4154399858,34.826370249,86,68
2782527,봇재,127.0876951001,34.7134459772,63,65
1756226,봉산문화회관,128.5965516572,35.8631263392,89,90
3089067,봉화 농경문화전시관,128.8940543833,36.7882516604,93,111
3089068,봉화 인물역사관,128.8940543833,36.7882516604,93,111
130019,봉화문화원,128.7417427738,36.8883984103,91,113
129737,부산 가톨릭센터,129.0290347066,35.1042141801,97,74
130216,부산 강서문화원,128.9805054495,35.2113235102,96,76
130484,부산 금정문화회관,129.0944806842,35.2459439575,98,77
130799,부산 기장도서관,129.2172810028,35.2497097044,100,77
130798,부산 동구도서관,129.0524428566,35.138088597,97,75
130796,부산 반여도서관,129.1338451325,35.2020357183,99,76
3345515,부산 수학문화관,129.0518535222,35.1562587737,97,75
2565356,부산 스마트시티 전시관,129.1307239832,35.1728778149,99,76
3083404,부산 어린이 숲속체험도서관,129.1077767106,35.1462164864,98,75
1839022,부산 트릭아이뮤지엄,129.0336899238,35.1017589855,97,74
130766,부산 해운대도서관,129.1689871837,35.1779224038,100,76
130622,부산공간화랑,129.1502004847,35.1576770997,99,75
1607637,부산과학기술대학교 민속자료실,129.00424551,35.1944619491,97,76
130793,부산광역시 영도도서관,129.0660433825,35.0755014082,98,73
130749,부산광역시립 명장도서관,129.1065697598,35.200871455,98,76
130750,부산광역시립 부전도서관,129.0622192978,35.1558673423,98,75
130751,부산광역시립 사하도서관,128.991082475,35.1033496897,96,74
130801,부산광역시립 서동도서관,129.0994365249,35.2198858586,98,77
130752,부산광역시립 시민도서관,129.0503001507,35.1828835404,97,76
130797,부산광역시립 연산도서관,129.1040120547,35.1861091721,98,76
130795,부산광역시립 중앙도서관,129.0269458417,35.10999405,97,74
2784363,부산근현대역사관 별관,129.0312012262,35.1026838356,97,74
3083767,부산근현대역사관 본관,129.032190027,35.1027616225,97,74
130483,부산금정도서관,129.0962020218,35.2726271087,98,78
1607138,부산대학교 박물관,129.0798600805,35.2333923163,98,77
3017153,부산도서관,128.9853255285,35.1727612544,96,76
129725,부산문화회관,129.0937450823,35.128507099,98,75
129783,부산박물관,129.0947838516,35.1295542233,98,75
130166,부산시립미술관,129.1370458254,35.1666980687,99,76
129733,부산시민회관,129.0651972831,35.1388026415,98,75
