contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
2660019,철길숲 & 불의정원,경상북도 포항시 남구,(대잠동),35,23,129.3413347155,36.0127178208,20240523155727,http://tong.visitkorea.or.kr/cms/resource/56/3042856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3042856_image3_1.jpg,A02,A0202,A02020700,12
2790730,철도관사마을,전라남도 순천시 조곡동 91-3,,38,11,127.5007584301,34.9508013627,20230517110102,http://tong.visitkorea.or.kr/cms/resource/73/2791173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2791173_image2_1.jpg,A02,A0201,A02010600,12
2605906,철도관사촌(솔랑시울길),대전광역시 동구 소제동,솔랑시울길 일대,3,2,127.4366082514,36.3359876376,20231107160053,http://tong.visitkorea.or.kr/cms/resource/08/2368408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2368408_image3_1.jpg,A02,A0203,A02030600,12
1623912,철마공원,전라남도 진도군 진도읍 철마길 17,(진도읍),38,21,126.2638036281,34.4853552040,20231208174654,http://tong.visitkorea.or.kr/cms/resource/09/1608009_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1608009_image3_1.jpg,A02,A0202,A02020700,12
3091177,철마산 3.1공원,충청남도 홍성군 금마면 철마산길 149-26,,34,15,126.7206316577,36.6158096280,20240130144630,http://tong.visitkorea.or.kr/cms/resource/70/3091170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3091170_image3_1.jpg,A02,A0202,A02020700,12
2614555,철암산 화석산지 (경북 동해안 국가지질공원),경상북도 영덕군 병곡면 백석리,,35,12,129.4052557520,36.6188169340,20240611133927,http://tong.visitkorea.or.kr/cms/resource/51/2614551_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/51/2614551_image2_1.bmp,A01,A0102,A01020200,12
264485,철원 노동당사,강원특별자치도 철원군 철원읍 금강산로 265,,32,12,127.2019861959,38.2552751974,20240731074653,http://tong.visitkorea.or.kr/cms/resource/73/2921373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2921373_image3_1.jpg,A02,A0201,A02010700,12
2713279,철원 농산물검사소,강원특별자치도 철원군 철원읍 외촌리 620-1,,32,12,127.1982306097,38.2679680871,20230712163305,,,A02,A0201,A02010700,12
128368,철원 누에마을,강원특별자치도 철원군 도덕동길 13 잠곡3리마을회관,,32,12,127.4598235487,38.1655210129,20240430143613,http://tong.visitkorea.or.kr/cms/resource/03/2495103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2495103_image2_1.jpg,A02,A0203,A02030100,12
129299,철원 오대미마을,강원특별자치도 철원군 철원읍 묘장로 301,(철원읍),32,12,127.1357007146,38.2520188052,20230828130358,http://tong.visitkorea.or.kr/cms/resource/07/2495107_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2495107_image2_1.jpg,A02,A0203,A02030100,12
2615218,철원 용암대지 (한탄강 유네스코 세계지질공원),강원특별자치도 철원군 철원읍 사요리,,32,12,127.2090243337,38.2587971369,20230703201808,http://tong.visitkorea.or.kr/cms/resource/13/2615213_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/13/2615213_image2_1.bmp,A01,A0101,A01010500,12
127483,철원 철새도래지 (철원평야),강원특별자치도 철원군 철원읍,일부,32,12,127.2202108904,38.3028394089,20231222135804,,,A01,A0101,A01010500,12
561034,철원 평화전망대 (한탄강 유네스코 세계지질공원),강원특별자치도 철원군 동송읍 양지리,457-7,32,12,127.2827173522,38.2660559792,20231115170953,http://tong.visitkorea.or.kr/cms/resource/70/657170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/657170_image3_1.jpg,A02,A0205,A02050600,12
2679579,철원 한탄강 은하수교,강원특별자치도 철원군 동송읍 장흥리 725-12,,32,12,127.2776058809,38.2003191307,20240828221737,http://tong.visitkorea.or.kr/cms/resource/76/2679576_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/76/2679576_image2_1.bmp,A02,A0205,A02050100,12
125812,철원관광정보센터,강원특별자치도 철원군 동송읍 태봉로 1825,,32,12,127.2868693456,38.1859626462,20240516162609,,,A02,A0201,A02011000,12
2900623,철원승일공원,강원특별자치도 철원군 갈말읍 내대리,산147-1,32,12,127.3014791031,38.1864295282,20240621095659,http://tong.visitkorea.or.kr/cms/resource/02/2900602_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/02/2900602_image3_1.JPG,A02,A0202,A02020700,12
3072021,철원역사문화공원,강원특별자치도 철원군 철원읍 금강산로 262,,32,12,127.1998974779,38.2559834094,20240826112917,http://tong.visitkorea.or.kr/cms/resource/12/3096112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3096112_image3_1.jpg,A02,A0202,A02020700,12
2713386,철원지석묘군,강원특별자치도 철원군 갈말읍 토성길 87,,32,12,127.3421514386,38.2441429744,20230703182242,,,A02,A0201,A02010700,12
1955976,철원충렬사지,강원특별자치도 철원군 김화읍 생창길 603,(김화읍),32,12,127.4498262992,38.2901562559,20240617163843,,,A02,A0201,A02010700,12
2569464,철원평화마을 유곡리캠핑장,강원특별자치도 철원군 근북면 유곡로 545,,32,12,127.3988778698,38.3010484790,20230717114639,,,A03,A0302,A03021700,12
2714904,철원평화문화광장,강원특별자치도 철원군 동송읍 강산리 1319,,32,12,127.2481944175,38.3032620976,20230911201753,,,A02,A0202,A02020700,12
1954346,철원향교,강원특별자치도 철원군 철원읍 금학로 591,(철원읍),32,12,127.2135133910,38.2391689611,20230703182209,http://tong.visitkorea.or.kr/cms/resource/33/2734933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2734933_image3_1.jpg,A02,A0201,A02010700,12
1615878,철종외가,인천광역시 강화군 선원면 철종외가길 46-1,,2,1,126.4772907089,37.7049792203,20240614174142,,,A02,A0201,A02010400,12
2751298,철쭉동산,경기도 군포시 고산로 470,(산본동),31,7,126.9250123843,37.3554583496,20231213141753,http://tong.visitkorea.or.kr/cms/resource/02/2751302_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/02/2751302_image2_1.JPG,A01,A0101,A01010500,12
579986,첨도,전라남도 고흥군 포두면 오취길 709,,38,2,127.4486974720,34.5742149171,20230926163509,http://tong.visitkorea.or.kr/cms/resource/86/875286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/875286_image3_1.jpg,A01,A0101,A01011300,12
1960037,첨두서원,경상남도 창원시 마산회원구 내서읍 삼계로 63,,36,16,128.4978220422,35.2313346745,20230324141333,,,A02,A0201,A02010700,12
1610276,첨모재·사효당,대구광역시 달서구 월곡로26길 17-39,,4,2,128.5499294890,35.8089621662,20231206110235,http://tong.visitkorea.or.kr/cms/resource/73/1573873_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1573873_image3_1.jpg,A02,A0201,A02010700,12
3089922,첨백당,대구광역시 동구 도평로116길 192-7 (평광동),,4,4,128.6935551784,35.9283929652,20240126174025,http://tong.visitkorea.or.kr/cms/resource/11/3089911_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3089911_image3_1.JPG,A02,A0201,A02010700,12
127252,첨찰산,전라남도 진도군 의신면 사천리,,38,21,126.3111470587,34.4693410999,20231205163739,http://tong.visitkorea.or.kr/cms/resource/03/1992803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1992803_image3_1.jpg,A01,A0101,A01010400,12
125796,청간정,강원특별자치도 고성군 토성면 동해대로 5110,,32,2,128.5583925050,38.2644664608,20240611131557,,,A02,A0201,A02010700,12
126789,청간해변,강원특별자치도 고성군 토성면 청간리,(토성면),32,2,128.5590701848,38.2656163398,20240705135359,,,A01,A0101,A01011200,12
2463869,청강 만화역사박물관,경기도 이천시 마장면 청강가창로 389-94,,31,26,127.3556247827,37.2051029300,20230610082456,,,A02,A0204,A02040800,12
127895,청계계곡,경상남도 산청군 단성면 호암로701번길,,36,9,127.8954717540,35.3489939846,20240616160431,http://tong.visitkorea.or.kr/cms/resource/89/1890089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1890089_image3_1.jpg,A01,A0101,A01010900,12
2765510,청계광장,서울특별시 중구 청계천로 8,(무교동),1,24,126.9776154729,37.5691317067,20231213134102,,,A02,A0202,A02020700,12
128084,청계동계곡,전라남도 곡성군 곡성읍 신기길 49-4,,38,3,127.2879541770,35.3072853010,20240808171928,http://tong.visitkorea.or.kr/cms/resource/10/3345010_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/3345010_image3_1.JPG,A01,A0101,A01010900,12
2665254,청계목장,경기도 용인시 처인구 백암면 청계로104번길 20,,31,23,127.4003721804,37.1540318624,20240510134055,,,A02,A0203,A02030100,12
125530,청계사(경기),경기도 의왕시 청계로 475,,31,24,127.0347591532,37.4120065300,20231209104101,,,A02,A0201,A02010800,12
482122,청계사(상주),경상북도 상주시 화서면 하송3길 213,,35,9,127.9588851677,36.4890628734,20240202101627,http://tong.visitkorea.or.kr/cms/resource/08/1968308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1968308_image3_1.jpg,A02,A0201,A02010800,12
125452,청계산,서울특별시 서초구 원터길,경기도 성남시ㆍ과천시ㆍ의왕시,1,15,127.0543676446,37.4416867721,20240320112016,,,A01,A0101,A01010400,12
2742075,청계산맑은숲공원,경기도 의왕시 청계동 19-4,,31,24,127.0343092635,37.4095456967,20230914162017,http://tong.visitkorea.or.kr/cms/resource/66/2742066_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2742066_image2_1.jpg,A01,A0101,A01010500,12
1957090,청계서원(부안),전북특별자치도 부안군 상서면 구청등길 49,(상서면),37,6,126.6796821706,35.6716197122,20240118174312,,,A02,A0201,A02010700,12
1960043,청계서원(진주),경상남도 진주시 남강로 626 (본성동),,36,13,128.0801041570,35.1905317730,20240614104750,http://tong.visitkorea.or.kr/cms/resource/83/3040383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3040383_image3_1.jpg,A02,A0201,A02010700,12
1960045,청계서원(함안),경상남도 함안군 칠서면 청계1길 116-12,(칠서면),36,19,128.4951946024,35.3304762594,20240202155455,,,A02,A0201,A02010700,12
1960050,청계서원(함양),경상남도 함양군 수동면 수동2길 74,,36,20,127.7832318943,35.5497221047,20240202155707,,,A02,A0201,A02010700,12
1960039,청계서원(합천),경상남도 합천군 율곡면 내천2길 23-61,,36,21,128.2335850010,35.6105899437,20240202143704,,,A02,A0201,A02010700,12
125527,청계저수지 (청계호수),경기도 포천시 일동면 운악청계로1480번길 45,(일동면) 부근,31,29,127.3437074059,37.9430837155,20231107095845,http://tong.visitkorea.or.kr/cms/resource/81/765881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/765881_image3_1.jpg,A01,A0101,A01011800,12
129507,청계천,서울특별시 종로구 창신동,,1,24,127.0050907302,37.5697015781,20240509110345,http://tong.visitkorea.or.kr/cms/resource/90/2544890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2544890_image3_1.jpg,A02,A0202,A02020700,12
827494,청계천 버들습지,서울특별시 동대문구 용두동,고산자교 하류 버들습지,1,11,127.0379904319,37.5724768470,20240604105225,http://tong.visitkorea.or.kr/cms/resource/91/3050091_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/3050091_image3_1.JPG,A01,A0101,A01010500,12
250435,청곡리지석묘,경상남도 거제시 사등면 청곡리,,36,1,128.5106352797,34.9011552556,20240816140558,,,A02,A0201,A02010700,12
127113,청곡사(진주),경상남도 진주시 금산면 월아산로1440번길 138,,36,13,128.1812452994,35.1902030552,20230919170644,http://tong.visitkorea.or.kr/cms/resource/94/2367494_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2367494_image3_1.jpg,A02,A0201,A02010800,12
1960061,청곡서원,경상남도 산청군 신안면 청현로99번길 32-19,,36,9,128.0090624889,35.3215796457,20231205150231,,,A02,A0201,A02010700,12
2633012,청광새들녘마을,경상남도 고성군 개천면 영회로 1296,,36,3,128.3093666354,35.1147943725,20231020100946,http://tong.visitkorea.or.kr/cms/resource/07/2633007_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/07/2633007_image2_1.bmp,A02,A0203,A02030100,12
2863615,청굴물,제주특별자치도 제주시 구좌읍 김녕리,1296,39,4,126.7512770228,33.5580358818,20240620160205,http://tong.visitkorea.or.kr/cms/resource/05/2863605_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/2863605_image3_1.JPG,A01,A0101,A01010500,12
3076224,청권사,서울특별시 서초구 효령로 135 (방배동),,1,15,126.9989465511,37.4819088876,20231228115559,,,A02,A0201,A02010800,12
127916,청남대,충청북도 청주시 상당구 문의면 청남대길 646,,33,10,127.4900889125,36.4622380327,20240816031720,,,A02,A0205,A02050600,12
2663442,청널공원,경상남도 사천시 청널길 38-35,(서동),36,8,128.0646901768,34.9273110572,20240604105056,,,A02,A0202,A02020700,12
3081834,청년공방본점,경기도 수원시 팔달구 권광로187번길 10-3 (인계동),4층,31,13,127.0321857400,37.2648068767,20240116100205,http://tong.visitkorea.or.kr/cms/resource/28/3081828_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3081828_image3_1.JPG,A02,A0203,A02030400,12
127269,청담근린공원,서울특별시 강남구 영동대로131길 26,(청담동),1,1,127.0526683289,37.5211580726,20231204163558,http://tong.visitkorea.or.kr/cms/resource/00/204200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/204200_image3_1.jpg,A02,A0202,A02020700,12
3081985,청담도로공원,서울특별시 강남구 삼성동,80,1,1,127.0628118632,37.5206944200,20240116114255,http://tong.visitkorea.or.kr/cms/resource/79/3081979_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3081979_image3_1.jpg,A02,A0202,A02020700,12
1310950,청담패션거리,서울특별시 강남구 청담동,일대,1,1,127.0457632671,37.5259073966,20231205165018,http://tong.visitkorea.or.kr/cms/resource/82/2728682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2728682_image2_1.jpg,A02,A0203,A02030600,12
127284,청대산,강원특별자치도 속초시 청대로 207,,32,5,128.5711855239,38.1839594168,20240618155545,http://tong.visitkorea.or.kr/cms/resource/09/3071409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3071409_image3_1.jpg,A01,A0101,A01010400,12
1679026,청덕사,충청북도 괴산군 불정면 한불로청덕2길 14,,33,1,127.8506701508,36.8727502453,20240718112412,http://tong.visitkorea.or.kr/cms/resource/27/3334527_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3334527_image3_1.JPG,A02,A0201,A02010700,12
126556,청도 남산계곡,경상북도 청도군 화양읍 화양남산길,,35,20,128.7109812185,35.6363512984,20240517145159,http://tong.visitkorea.or.kr/cms/resource/81/3062081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3062081_image3_1.jpg,A01,A0101,A01010900,12
1621432,청도 범곡리 지석묘군,경상북도 청도군 화양읍 범곡리,507-5,35,20,128.7306124460,35.6501973208,20240531131000,,,A02,A0201,A02010700,12
3036416,청도 삼족대,경상북도 청도군 매전면 청려로 3836-15,,35,20,128.8671747767,35.6749859390,20231110151042,http://tong.visitkorea.or.kr/cms/resource/98/3036398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3036398_image3_1.jpg,A02,A0205,A02050200,12
250347,청도 석빙고,경상북도 청도군 화양읍 동상리 119-3,,35,20,128.7077422538,35.6493775471,20240524145519,http://tong.visitkorea.or.kr/cms/resource/21/3062221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3062221_image3_1.jpg,A02,A0201,A02010700,12
2002505,청도 성수월마을,경상북도 청도군 풍각면 장기길 7,,35,20,128.5837583824,35.6608128661,20230610081818,http://tong.visitkorea.or.kr/cms/resource/54/2689654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2689654_image3_1.jpg,A02,A0202,A02020600,12
2660803,청도 와인터널,경상북도 청도군 화양읍 송금길 100,,35,20,128.7205615272,35.7151759115,20230821135526,,,A02,A0205,A02050500,12
126541,청도 용암온천,경상북도 청도군 화양읍 온천길 23,,35,20,128.7190429494,35.6887316469,20240514165827,http://tong.visitkorea.or.kr/cms/resource/20/3065220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3065220_image3_1.jpg,A02,A0202,A02020300,12
3036448,청도 이호우와 이영도 생가,경상북도 청도군 청도읍 유천길 46,,35,20,128.7721276761,35.5704598562,20231110151727,http://tong.visitkorea.or.kr/cms/resource/32/3036432_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3036432_image3_1.jpg,A02,A0201,A02010500,12
2729992,청도 프로방스,경상북도 청도군 화양읍 이슬미로 272-23,,35,20,128.7182098166,35.6841432611,20240520132036,http://tong.visitkorea.or.kr/cms/resource/64/3033664_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3033664_image3_1.JPG,A02,A0202,A02020600,12
1621444,청도 합천리 석조아미타여래입상,경상북도 청도군 화양읍 합천리,517번지,35,20,128.7100807496,35.6561490483,20231208120733,,,A02,A0201,A02010700,12
2998768,청도소싸움테마파크,경상북도 청도군 남성현로 346 청도소싸움테마파크,,35,20,128.7242231466,35.6852626898,20230829104805,,,A02,A0202,A02020600,12
2663350,청도신화랑풍류마을,경상북도 청도군 운문면 신화랑길 1,,35,20,128.9223354010,35.7181182082,20240711170720,http://tong.visitkorea.or.kr/cms/resource/29/3332929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3332929_image3_1.jpg,A02,A0203,A02030100,12
2554548,청도역 (철도체험학습장),경상북도 청도군 청도읍 청화로 214,,35,20,128.7463669138,35.6395265931,20240611103612,,,A02,A0204,A02040800,12
3036570,청도유천마을 근대거리,경상북도 청도군 청도읍 내호리,276-63,35,20,128.7730248145,35.5706404079,20231110154150,http://tong.visitkorea.or.kr/cms/resource/42/3036542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3036542_image3_1.jpg,A02,A0203,A02030600,12
1621437,청도읍성,경상북도 청도군 화양읍 동상리,,35,20,128.7066145338,35.6508523603,20231207143753,,,A02,A0201,A02010200,12
1141637,청도한옥학교,경상북도 청도군 화양읍 양정길 156,,35,20,128.7279573928,35.6404511493,20221214164423,http://tong.visitkorea.or.kr/cms/resource/26/1140726_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1140726_image3_1.jpg,A02,A0206,A02061400,12
1621319,청도향교,경상북도 청도군 화양읍 동교길 36,,35,20,128.7086700199,35.6468556271,20240503131159,http://tong.visitkorea.or.kr/cms/resource/93/1954893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1954893_image3_1.jpg,A02,A0201,A02010700,12
752262,청도훼미리랜드,경기도 파주시 문산읍 문산역로 107,,31,27,126.7866331167,37.8557365732,20240828093344,http://tong.visitkorea.or.kr/cms/resource/40/757940_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/757940_image3_1.jpg,A02,A0202,A02020400,12
2660736,청라 스파렉스,인천광역시 서구 청라커낼로260번길 15,(청라동),2,7,126.6463883932,37.5321439974,20240312153647,,,A02,A0202,A02020300,12
2615570,청라 은행마을 (보령),충청남도 보령시 청라면 오서산길 150-65,,34,5,126.6756046119,36.4272138547,20230911152016,,,A02,A0203,A02030100,12
3061212,청라국제도시커낼웨이,인천광역시 서구 청라동,,2,7,126.6516323371,37.5329439974,20231206182340,http://tong.visitkorea.or.kr/cms/resource/85/3001485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3001485_image3_1.jpg,A02,A0202,A02020700,12
2465152,청라호수공원,인천광역시 서구 크리스탈로 59,(경서동),2,7,126.6362810266,37.5305967767,20240820173212,,,A02,A0202,A02020700,12
126173,청량사(봉화),경상북도 봉화군 명호면 청량산길 199-152,,35,8,128.9199298421,36.7888798599,20230921172605,,,A02,A0201,A02010800,12
482123,청량사(부산),부산광역시 강서구 제도로 29,,6,1,128.9190855715,35.1177578650,20240520131159,http://tong.visitkorea.or.kr/cms/resource/85/3041185_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3041185_image3_1.JPG,A02,A0201,A02010800,12
482126,청량사(서울),서울특별시 동대문구 제기로31길 10-3 청량사,,1,11,127.0472419344,37.5877085767,20240517152938,http://tong.visitkorea.or.kr/cms/resource/67/3055867_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/3055867_image3_1.JPG,A02,A0201,A02010800,12
126021,청량산도립공원,경상북도 봉화군 명호면 광석길 39,,35,8,128.8948626331,36.7886460753,20240528113604,http://tong.visitkorea.or.kr/cms/resource/21/3042521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3042521_image3_1.jpg,A01,A0101,A01010200,12
128311,청량산비나리마을,경상북도 봉화군 명호면 비나리길 141,(명호면),35,8,128.8799041374,36.8392677769,20230317143052,http://tong.visitkorea.or.kr/cms/resource/13/2633013_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/13/2633013_image2_1.bmp,A02,A0203,A02030100,12
2766609,청량폭포,경상북도 봉화군 명호면 청량산길 113,,35,8,128.9129663510,36.7963705375,20231031154644,http://tong.visitkorea.or.kr/cms/resource/97/2766997_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2766997_image2_1.jpg,A01,A0101,A01010800,12
2751570,청련사,경기도 양주시 장흥면 권율로 169,,31,18,126.9480913876,37.7295125175,20231228173549,,,A02,A0201,A02010800,12
128043,청련사(강화),인천광역시 강화군 강화읍 고비고개로188번길 112,(강화읍),2,1,126.4485116516,37.7458045077,20240617151938,,,A02,A0201,A02010800,12
482142,청련사(창녕),경상남도 창녕군 계성면 계성화왕산로 288-102,,36,15,128.5436443524,35.4903619162,20240430164815,,,A02,A0201,A02010800,12
1956456,청련암(단양),충청북도 단양군 대강면 사인암2길 42,(대강면),33,2,128.3402590044,36.8943651586,20231207152549,http://tong.visitkorea.or.kr/cms/resource/53/1954553_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1954553_image3_1.jpg,A02,A0201,A02010800,12
1610531,청련암(대구),대구광역시 달성군 가창면 남지장사길 127,,4,3,128.6308660801,35.7350803422,20240827131719,http://tong.visitkorea.or.kr/cms/resource/96/1573996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1573996_image3_1.jpg,A02,A0201,A02010800,12
482135,청련암(수원),경기도 수원시 장안구 수일로 335 청련암,,31,13,127.0230216845,37.3004859137,20230728104529,,,A02,A0201,A02010800,12
125785,청령포 (강원고생대 국가지질공원),강원특별자치도 영월군 영월읍 청령포로 133,,32,8,128.4477938689,37.1774957570,20230927145838,,,A01,A0101,A01010500,12
2737280,청록뜰,경기도 안성시 금광면 삼흥로 102,,31,16,127.3355184745,37.0000345753,20230921164826,http://tong.visitkorea.or.kr/cms/resource/00/2739300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2739300_image2_1.jpg,A02,A0203,A02030600,12
128598,청룡대각석,경상남도 창원시 진해구 가주로 35 (가주동),,36,16,128.8399676853,35.1095128960,20240618130812,http://tong.visitkorea.or.kr/cms/resource/18/3050418_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/3050418_image3_1.JPG,A02,A0205,A02050200,12
482151,청룡사(김제),전북특별자치도 김제시 금산면 모악15길 80-122,,37,3,127.0652882849,35.7192569999,20240617154005,,,A02,A0201,A02010800,12
482164,청룡사(상주),경상북도 상주시 중동면 오상리,,35,9,128.2647760365,36.4373605019,20230907141559,,,A02,A0201,A02010800,12
482153,청룡사(서울),서울특별시 종로구 동망산길 65,,1,23,127.0165310697,37.5797478387,20231214155940,http://tong.visitkorea.or.kr/cms/resource/74/2030374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2030374_image3_1.jpg,A02,A0201,A02010800,12
125535,청룡사(안성),경기도 안성시 서운면 청룡길 140,,31,16,127.2888362031,36.9136381396,20231205175626,http://tong.visitkorea.or.kr/cms/resource/23/1593123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1593123_image3_1.jpg,A02,A0201,A02010800,12
482165,청룡사(청주),충청북도 청주시 흥덕구 청정로 116,(수의동),33,10,127.3794837722,36.6059056997,20231214141645,,,A02,A0201,A02010800,12
482163,청룡사(충주),충청북도 충주시 소태면 청룡사지길 147,,33,11,127.8401720182,37.1321979676,20240611142613,http://tong.visitkorea.or.kr/cms/resource/66/3061966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3061966_image3_1.jpg,A02,A0201,A02010800,12
125966,청룡사지,충청북도 충주시 소태면 청룡사지길 147,,33,11,127.8402025703,37.1322285204,20240531105907,,,A02,A0201,A02010700,12
2751301,청룡지,경기도 안성시 서운면 청룡길 17,,31,16,127.2811982589,36.9044335076,20231226162306,http://tong.visitkorea.or.kr/cms/resource/87/2764287_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/87/2764287_image2_1.png,A01,A0101,A01011700,12
1610285,청림리 석불좌상,전북특별자치도 부안군 상서면 개암로 248,,37,6,126.6499794861,35.6628091007,20240130164354,,,A02,A0201,A02010700,12
416167,청마 생가,경상남도 통영시 망일1길 82,(정량동),36,17,128.4352127716,34.8451046181,20231107172212,,,A02,A0201,A02010500,12
584929,청마거리,경상남도 통영시 세병로 5,(중앙동),36,17,128.4229888361,34.8451127323,20230901164334,http://tong.visitkorea.or.kr/cms/resource/16/2367616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2367616_image3_1.jpg,A02,A0203,A02030600,12
129311,청메골 선산마을,전북특별자치도 고창군 공음면 선산청메골2길 28,,37,1,126.5489677030,35.3845778885,20240617133724,,,A02,A0203,A02030100,12
1947163,청목화랑 전통낙화연구소,충청북도 보은군 보은읍 보청대로 1471,(보은읍),33,3,127.7539590580,36.4877204163,20231205145953,,,A02,A0206,A02060500,12
2755172,청벽산,충청남도 공주시 반포면 마암리 산 4-4,,34,1,127.2209361575,36.4285676628,20240424210556,,,A01,A0101,A01010400,12
129602,청사포,부산광역시 해운대구 중동,,6,16,129.1922189785,35.1604442358,20230919163155,http://tong.visitkorea.or.kr/cms/resource/12/2364312_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2364312_image3_1.jpg,A01,A0101,A01011400,12
2607943,청사포 다릿돌전망대,부산광역시 해운대구 청사포로 167,(중동),6,16,129.1954075101,35.1633523032,20240820160939,,,A02,A0205,A02050600,12
3027575,청사포 횟집촌,부산광역시 해운대구 중동,,6,16,129.1938799118,35.1616552424,20231030101642,http://tong.visitkorea.or.kr/cms/resource/22/3027522_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/3027522_image3_1.JPG,A02,A0203,A02030600,12
3027700,청사포기찻길,부산광역시 해운대구 달맞이길62번길 13 (중동),,6,16,129.1728512790,35.1581969059,20231030104713,http://tong.visitkorea.or.kr/cms/resource/53/3027653_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/3027653_image3_1.JPG,A02,A0203,A02030400,12
2996098,청산공원,충청북도 옥천군 청산면 교평리,,33,5,127.7983202086,36.3431460792,20230726132225,http://tong.visitkorea.or.kr/cms/resource/93/2996093_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/2996093_image3_1.JPG,A02,A0202,A02020700,12
126970,청산도,전라남도 완도군 청산면 도청3길 30-1,,38,18,126.8570726591,34.1813877802,20230616135648,http://tong.visitkorea.or.kr/cms/resource/42/1784242_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1784242_image3_1.jpg,A01,A0101,A01011300,12
