contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
2762842,피크닉,서울특별시 중구 퇴계로6가길 30,(남창동),1,24,126.9781518778,37.5570303450,20231010112143,,,A02,A0206,A02060300,14
3085036,픽스굿 갤러리,서울특별시 종로구 평창11길 29 (평창동),,1,23,126.9656987868,37.6081464015,20240122172809,http://tong.visitkorea.or.kr/cms/resource/48/3084448_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/3084448_image3_1.JPG,A02,A0206,A02060500,14
130037,필봉농악전수관,전북특별자치도 임실군 강진면 강운로 272,,37,10,127.1542878904,35.5363792923,20240118174312,http://tong.visitkorea.or.kr/cms/resource/45/219745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/219745_image3_1.jpg,A02,A0206,A02061100,14
130645,하나아트갤러리,서울특별시 종로구 인사동길 44 (관훈동),지하1층 하나아트갤러리,1,23,126.9848674428,37.5743062352,20231207121904,http://tong.visitkorea.or.kr/cms/resource/54/682454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/682454_image3_1.jpg,A02,A0206,A02060500,14
1730693,하남문화예술회관,경기도 하남시 신평로 125,(덕풍동),31,30,127.2067730815,37.5446858991,20240604111800,http://tong.visitkorea.or.kr/cms/resource/49/3072849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3072849_image3_1.jpg,A02,A0206,A02060600,14
130192,하남문화원,경기도 하남시 덕풍동로 12,,31,30,127.2067064442,37.5438526613,20240709160744,,,A02,A0206,A02060700,14
130726,하남역사박물관,경기도 하남시 덕풍동로 30,(덕풍동),31,30,127.2060620129,37.5454469089,20240611112034,http://tong.visitkorea.or.kr/cms/resource/97/1963797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1963797_image2_1.jpg,A02,A0206,A02060100,14
1752940,하동문화예술회관,경상남도 하동군 하동읍 섬진강대로 2222,,36,18,127.7411147658,35.0723002086,20240614114013,http://tong.visitkorea.or.kr/cms/resource/63/3050463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3050463_image3_1.jpg,A02,A0206,A02060600,14
130003,하동문화원,경상남도 하동군 하동읍 섬진강대로 2222,,36,18,127.7411147658,35.0723002086,20231122173746,http://tong.visitkorea.or.kr/cms/resource/81/1322181_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1322181_image3_1.jpg,A02,A0206,A02060700,14
231958,하동야생차박물관,경상남도 하동군 화개면 쌍계로 571-25,,36,18,127.6428971647,35.2272977091,20240118134919,,,A02,A0206,A02060100,14
2778049,하멜전시관,전라남도 여수시 하멜로 96,(종화동),38,13,127.7484366144,34.7368102045,20230803163107,http://tong.visitkorea.or.kr/cms/resource/48/2796048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2796048_image2_1.jpg,A02,A0206,A02060300,14
2705312,하의도 야외 조각미술관,전라남도 신안군 하의면 웅곡리,,38,12,126.0366680064,34.6079433273,20231211180556,,,A02,A0206,A02060500,14
2865130,하이마트 음악감상실,대구광역시 중구 동성로6길 45,,4,8,128.5979069288,35.8690256969,20240517105529,,,A02,A0203,A02030400,14
2834048,하이커 그라운드,서울특별시 중구 청계천로 40 한국관광공사 서울센터,,1,24,126.9816428989,37.5685818430,20240730092527,http://tong.visitkorea.or.kr/cms/resource/57/2833957_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2833957_image3_1.jpg,A02,A0206,A02060400,14
2822357,하정웅미술관(광주),광주광역시 서구 상무대로 1165,,5,5,126.8891044104,35.1544846441,20240503091452,http://tong.visitkorea.or.kr/cms/resource/48/2822348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2822348_image3_1.jpg,A02,A0206,A02060500,14
130150,하회세계탈박물관,경상북도 안동시 풍천면 전서로 206,,35,11,128.5277050313,36.5489387564,20240115163157,http://tong.visitkorea.or.kr/cms/resource/69/1199969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1199969_image3_1.jpg,A02,A0206,A02060100,14
129908,학고재,서울특별시 종로구 삼청로 50 학고재,,1,23,126.9802371380,37.5803498941,20231206141033,,,A02,A0206,A02060500,14
2780019,학도의용군 전승기념관,경상북도 포항시 북구 탑산길 14,(용흥동),35,23,129.3567743506,36.0361487988,20230330093525,http://tong.visitkorea.or.kr/cms/resource/63/2795463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2795463_image2_1.jpg,A02,A0206,A02060200,14
3061209,학산소극장,인천광역시 미추홀구 인하로 126 (용현동),,2,3,126.6618920537,37.4495594272,20240827152039,http://tong.visitkorea.or.kr/cms/resource/32/3051832_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3051832_image3_1.jpg,A02,A0206,A02060600,14
2721624,학산숲속시집도서관,전북특별자치도 전주시 완산구 평화5길 36-58 (평화동2가),학산숲속시집도서관,37,12,127.1433379949,35.7838815580,20240826131915,,,A02,A0206,A02060900,14
2773766,한강뮤지엄,경기도 남양주시 와부읍 경강로926번길 30,,31,9,127.2367062179,37.5534909750,20231013113259,http://tong.visitkorea.or.kr/cms/resource/62/2773862_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2773862_image2_1.jpg,A02,A0206,A02060500,14
433042,한과문화박물관 한가원,경기도 포천시 영북면 산정호수로322번길 26-9,,31,29,127.3036046141,38.0684294653,20230704135313,http://tong.visitkorea.or.kr/cms/resource/82/2364482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2364482_image3_1.jpg,A02,A0206,A02060100,14
130264,한광미술관,부산광역시 중구 중앙대로 130,(중앙동4가),6,15,129.0374394009,35.1089749129,20230328131036,http://tong.visitkorea.or.kr/cms/resource/91/2445491_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2445491_image3_1.jpg,A02,A0206,A02060500,14
2549836,한국 초콜릿연구소뮤지엄,경기도 가평군 청평면 경춘로 157,,31,1,127.3802864415,37.6901166092,20230117155650,http://tong.visitkorea.or.kr/cms/resource/21/2549821_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/21/2549821_image2_1.png,A02,A0206,A02060100,14
130323,한국가사문학관,전라남도 담양군 가사문학면 가사문학로 877,,38,7,127.0055016120,35.1880022746,20240528102008,,,A02,A0206,A02060300,14
2767868,한국가스공사 가스과학관,인천광역시 연수구 인천신항대로 960,(송도동),2,8,126.6076886702,37.3488257268,20230804173746,http://tong.visitkorea.or.kr/cms/resource/19/2781419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2781419_image2_1.jpg,A02,A0206,A02060300,14
130485,한국고건축박물관,충청남도 예산군 덕산면 홍덕서로 543,,34,11,126.6116076968,36.6331807404,20240124181940,,,A02,A0206,A02060100,14
129829,한국교원대학교 교육박물관,충청북도 청주시 흥덕구 강내면 태성탑연로 250,,33,10,127.3573191017,36.6056581103,20231117155043,http://tong.visitkorea.or.kr/cms/resource/07/1894407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1894407_image3_1.jpg,A02,A0206,A02060100,14
2759941,한국교회 100주년 기념관,서울특별시 종로구 대학로3길 29,(연지동),1,23,127.0002438136,37.5745120428,20231019151558,,,A02,A0201,A02010900,14
2603504,한국국학진흥원,경상북도 안동시 도산면 퇴계로 1997,,35,11,128.8082672219,36.7053956117,20230831111331,http://tong.visitkorea.or.kr/cms/resource/03/2603503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2603503_image3_1.jpg,A02,A0203,A02030400,14
2657176,한국궁중꽃박물관,경상남도 양산시 매곡외산로 232 (매곡동),,36,10,129.1758285916,35.3667097004,20240517130832,http://tong.visitkorea.or.kr/cms/resource/74/2657174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2657174_image2_1.jpg,A02,A0206,A02060100,14
3003299,한국근대문학관,인천광역시 중구 신포로15번길 76 한국근대문학관,,2,10,126.6210312507,37.4726671326,20230830100311,http://tong.visitkorea.or.kr/cms/resource/03/3001903_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3001903_image3_1.jpg,A02,A0206,A02060300,14
2539348,한국근현대사박물관,경기도 파주시 탄현면 헤이리마을길 59-85,,31,27,126.6951461181,37.7908258447,20230209110444,http://tong.visitkorea.or.kr/cms/resource/85/2539285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2539285_image3_1.jpg,A02,A0206,A02060100,14
2816541,한국근현대음악관,경기도 평택시 평택호길 147 농악마을,,31,28,126.9208719893,36.9212584984,20240725102919,http://tong.visitkorea.or.kr/cms/resource/35/2816535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2816535_image2_1.jpg,A02,A0206,A02060900,14
2550799,한국기독교선교박물관,부산광역시 동래구 충렬대로202번가길 13,,6,6,129.0824607235,35.2017320232,20240521144747,,,A02,A0206,A02060100,14
130715,한국기독교역사박물관,경기도 이천시 대월면 대평로214번길 10-13,,31,26,127.4992112977,37.2228201542,20240524105009,http://tong.visitkorea.or.kr/cms/resource/12/3068812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3068812_image3_1.jpg,A02,A0206,A02060100,14
3019131,한국다완박물관,경상북도 문경시 문경읍 온천5길 2-1,B1,35,7,128.1097315270,36.7312073644,20231013135226,http://tong.visitkorea.or.kr/cms/resource/74/3019274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3019274_image3_1.jpg,A02,A0206,A02060100,14
129777,한국대나무박물관,전라남도 담양군 담양읍 죽향문화로 35,,38,7,126.9772427091,35.3095130610,20240521142507,,,A02,A0206,A02060100,14
2049478,한국대중음악박물관 (경주),경상북도 경주시 엑스포로 9,,35,2,129.2888914842,35.8403557397,20240708145749,http://tong.visitkorea.or.kr/cms/resource/17/2049417_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/2049417_image2_1.JPG,A02,A0206,A02060100,14
1937127,한국도량형박물관,충청남도 당진시 산곡길 219-4,,34,4,126.6767698461,36.8927491743,20240202142040,http://tong.visitkorea.or.kr/cms/resource/28/1937128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1937128_image2_1.jpg,A02,A0206,A02060100,14
130147,한국등잔박물관,경기도 용인시 처인구 모현읍 능곡로56번길 8,,31,23,127.1778371753,37.3365733994,20231214105628,,,A02,A0206,A02060100,14
1937650,한국문인인장박물관,충청남도 예산군 광시면 운산2길 111-6,,34,11,126.7500752797,36.5471985841,20240725104224,http://tong.visitkorea.or.kr/cms/resource/69/3337469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3337469_image3_1.jpg,A02,A0206,A02060100,14
130438,한국문화의집,서울특별시 강남구 테헤란로92길 12-9,,1,1,127.0604763580,37.5068182113,20231204163752,http://tong.visitkorea.or.kr/cms/resource/84/1837284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1837284_image3_1.jpg,A02,A0206,A02061100,14
130079,한국미술관,경기도 용인시 기흥구 마북로 244-2,(마북동),31,23,127.1319310071,37.3089618833,20240528172206,http://tong.visitkorea.or.kr/cms/resource/56/3068456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3068456_image3_1.jpg,A02,A0206,A02060500,14
2739479,한국미술관,서울특별시 종로구 인사동길 12,(인사동),1,23,126.9872645136,37.5719509965,20231006143009,http://tong.visitkorea.or.kr/cms/resource/68/2784568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2784568_image2_1.jpg,A02,A0206,A02060500,14
130555,한국민속촌 옹기생활관,경기도 용인시 기흥구 민속촌로 90,(보라동),31,23,127.1205445440,37.2593868634,20240617155954,http://tong.visitkorea.or.kr/cms/resource/82/3068682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3068682_image3_1.jpg,A02,A0206,A02060300,14
2371610,한국민화뮤지엄,전라남도 강진군 대구면 청자촌길 61-5,,38,1,126.8041888856,34.5086447638,20240614113341,http://tong.visitkorea.or.kr/cms/resource/04/2371604_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2371604_image2_1.JPG,A02,A0206,A02060100,14
3083532,한국방송회관코바코홀,서울특별시 양천구 목동,2층 코바코홀,1,19,126.8714152298,37.5270291440,20240118143209,http://tong.visitkorea.or.kr/cms/resource/26/3083526_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3083526_image3_1.jpg,A02,A0206,A02060600,14
3013281,한국색동박물관,서울특별시 종로구 권농동,한국색동박물관,1,23,126.9921056823,37.5739397411,20231104145140,http://tong.visitkorea.or.kr/cms/resource/28/3013028_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3013028_image3_1.jpg,A02,A0206,A02060100,14
2662217,한국서예비림박물관,충청남도 예산군 신양면 녹문박살미길 7,,34,11,126.8482093213,36.6056546833,20240730170611,http://tong.visitkorea.or.kr/cms/resource/94/3340294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3340294_image3_1.jpg,A02,A0206,A02060100,14
130435,한국소리문화의전당,전북특별자치도 전주시 덕진구 소리로 31,(덕진동1가),37,12,127.1376810758,35.8552677836,20240531143614,http://tong.visitkorea.or.kr/cms/resource/21/2808121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2808121_image2_1.jpg,A02,A0206,A02060600,14
3010877,한국소리터,경기도 평택시 현덕면 권관리,,31,28,126.9208719893,36.9212584984,20230914144522,http://tong.visitkorea.or.kr/cms/resource/81/3003681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3003681_image3_1.jpg,A02,A0206,A02060600,14
2714793,한국시집박물관,강원특별자치도 인제군 북면 용대리 1119-4,,32,10,128.3178167531,38.1884706602,20240709100059,,,A02,A0206,A02060100,14
2788392,한국신발관,부산광역시 부산진구 백양대로 227,(개금동),6,7,129.0258252014,35.1573442832,20240731175442,,,A02,A0206,A02060300,14
2616175,한국압화박물관,전라남도 구례군 구례읍 동산1길 29,,38,5,127.4599501758,35.1967229741,20230728154058,,,A02,A0206,A02060100,14
130141,한국야구명예전당,제주특별자치도 서귀포시 중산간서로 97-1,(강정동),39,3,126.4984223827,33.2605730556,20240603141827,http://tong.visitkorea.or.kr/cms/resource/75/3077575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3077575_image3_1.jpg,A02,A0206,A02060300,14
2751316,한국영상자료원,서울특별시 마포구 월드컵북로 400,(상암동),1,13,126.8899259259,37.5804343779,20230921101812,http://tong.visitkorea.or.kr/cms/resource/20/2784520_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/2784520_image2_1.JPG,A02,A0206,A02060300,14
130499,한국예절문화원,서울특별시 서대문구 가재울로4길 43,"(남가좌동,주원베르빌)",1,14,126.9238646261,37.5758855137,20231204161414,http://tong.visitkorea.or.kr/cms/resource/92/2376892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2376892_image2_1.jpg,A02,A0206,A02061100,14
129749,한국의집,서울특별시 중구 퇴계로36길 10,,1,24,126.9945252956,37.5601886048,20240724170143,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3332270_image3_1.jpg,A02,A0206,A02060600,14
2465140,한국이민사박물관,인천광역시 중구 월미로 329,(북성동1가),2,10,126.6002526620,37.4701226178,20240821141130,http://tong.visitkorea.or.kr/cms/resource/92/3351592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3351592_image3_1.jpg,A02,A0206,A02060100,14
130560,한국자연사박물관,충청남도 공주시 반포면 임금봉길 49-25,,34,1,127.2450551210,36.3664029859,20230629180006,http://tong.visitkorea.or.kr/cms/resource/81/2365481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2365481_image3_1.jpg,A02,A0206,A02060100,14
130748,한국잠사박물관(청주),충청북도 청주시 흥덕구 강내면 청주역로 213-52,,33,10,127.3818215440,36.6389213965,20240605164733,http://tong.visitkorea.or.kr/cms/resource/31/3057331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3057331_image3_1.jpg,A02,A0206,A02060100,14
1907759,한국잡월드,경기도 성남시 분당구 분당수서로 501,(정자동),31,12,127.1061647200,37.3785116955,20240514141803,http://tong.visitkorea.or.kr/cms/resource/82/3053282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3053282_image3_1.jpg,A02,A0206,A02060300,14
129798,한국잡지박물관,서울특별시 영등포구 여의대방로67길 11,(여의도동),1,20,126.9302322969,37.5197310427,20231206130638,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1568446_image3_1.jpg,A02,A0206,A02060300,14
3002799,한국전통음식박물관,인천광역시 남동구 만의골로 71 인천공예미술박물관,,2,4,126.7670796601,37.4505167331,20230829112809,http://tong.visitkorea.or.kr/cms/resource/05/3001305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3001305_image3_1.jpg,A02,A0206,A02060100,14
2551188,한국전통창조박물관,경상북도 의성군 단북면 중련길 22-8,,35,19,128.4067425274,36.3903296028,20231207120531,http://tong.visitkorea.or.kr/cms/resource/87/2551187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2551187_image2_1.jpg,A02,A0206,A02060100,14
2691469,한국조리박물관,경기도 안성시 일죽면 주래본죽로 158-60,,31,16,127.4903158375,37.0910824246,20230531142633,http://tong.visitkorea.or.kr/cms/resource/49/2691449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2691449_image2_1.jpg,A02,A0206,A02060100,14
229901,한국종합무역센터(코엑스),서울특별시 강남구 영동대로 513,,1,1,127.0591541159,37.5117453937,20230823150816,http://tong.visitkorea.or.kr/cms/resource/61/2005261_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2005261_image3_1.jpg,A02,A0206,A02060400,14
130910,한국천연염색박물관,전라남도 나주시 다시면 백호로 379,,38,6,126.6625561976,34.9940128458,20230724151552,http://tong.visitkorea.or.kr/cms/resource/79/1770479_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1770479_image3_1.jpg,A02,A0206,A02060100,14
130181,한국천주교순교자박물관,서울특별시 마포구 토정로 6,(합정동),1,13,126.9117555150,37.5441250998,20231205151152,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1807777_image3_1.jpg,A02,A0206,A02060100,14
2663258,한국초콜릿연구소 뮤지엄 곡성지점,전라남도 곡성군 오곡면 기차마을로 232,,38,3,127.3082975874,35.2775723415,20230817165559,http://tong.visitkorea.or.kr/cms/resource/59/2663259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2663259_image2_1.jpg,A02,A0206,A02060100,14
130964,한국카메라박물관,경기도 과천시 대공원광장로 8,,31,3,127.0056611493,37.4350811101,20240627171019,http://tong.visitkorea.or.kr/cms/resource/81/3329881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3329881_image3_1.jpg,A02,A0206,A02060100,14
2753376,한국코미디타운,경상북도 청도군 이서면 이서로 565,,35,20,128.6862345859,35.6935721622,20240618111927,http://tong.visitkorea.or.kr/cms/resource/52/2753352_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/52/2753352_image2_1.png,A02,A0206,A02060600,14
761929,한국학중앙연구원 한국학도서관.장서각,경기도 성남시 분당구 하오개로 323,(운중동),31,12,127.0538246158,37.3932257169,20240618163016,http://tong.visitkorea.or.kr/cms/resource/07/3065307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3065307_image3_1.jpg,A02,A0206,A02060900,14
3019132,한국한복진흥원,경상북도 상주시 함창읍 무운로 1591,,35,9,128.1589898311,36.5774036608,20231013135323,http://tong.visitkorea.or.kr/cms/resource/90/3019290_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3019290_image3_1.jpg,A02,A0206,A02060100,14
2715656,한국효문화진흥원,대전광역시 중구 뿌리공원로 45,(안영동),3,5,127.3832199381,36.2858118716,20230615161905,,,A02,A0203,A02030400,14
129723,한남대학교 성지관,대전광역시 대덕구 한남로 70,(오정동),3,1,127.4217979720,36.3541130790,20230905185651,,,A02,A0206,A02060600,14
1622704,한남대학교 중앙박물관,대전광역시 대덕구 한남로 70,(오정동),3,1,127.4217979720,36.3541130790,20230905185518,,,A02,A0206,A02060100,14
3081953,한누리아트홀,경기도 수원시 장안구 송원로 101 (조원동),,31,13,127.0108727008,37.3035853381,20240116105217,http://tong.visitkorea.or.kr/cms/resource/48/3081948_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/3081948_image3_1.JPG,A02,A0206,A02060600,14
129801,한독의약박물관,충청북도 음성군 대소면 대풍산단로 78,,33,6,127.4649437156,36.9714846432,20240823174634,http://tong.visitkorea.or.kr/cms/resource/80/3317680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3317680_image3_1.jpg,A02,A0206,A02060100,14
129819,한림대학교박물관,강원특별자치도 춘천시 한림대학길 1,(옥천동),32,13,127.7382147441,37.8872030845,20231123121952,http://tong.visitkorea.or.kr/cms/resource/38/1836938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1836938_image3_1.jpg,A02,A0206,A02060100,14
2790944,한림박물관,경상남도 김해시 한림면 김해대로 1029-20,,36,4,128.7933194919,35.2950217901,20231017173517,http://tong.visitkorea.or.kr/cms/resource/36/2796836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2796836_image2_1.jpg,A02,A0206,A02060100,14
130420,한밭교육박물관,대전광역시 동구 우암로 96,(삼성동),3,2,127.4288311292,36.3374262238,20230222181628,http://tong.visitkorea.or.kr/cms/resource/16/1585516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1585516_image3_1.jpg,A02,A0206,A02060100,14
2946402,한벽굴,전북특별자치도 전주시 완산구 교동 산7-3 한벽당,,37,12,127.1606634986,35.8119286687,20240816105911,http://tong.visitkorea.or.kr/cms/resource/88/2945288_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2945288_image3_1.jpg,A02,A0205,A02050500,14
1605942,한벽원미술관,서울특별시 종로구 삼청로 83,,1,23,126.9815258340,37.5830162746,20240828130609,http://tong.visitkorea.or.kr/cms/resource/53/1568453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1568453_image3_1.jpg,A02,A0206,A02060500,14
2782184,한산모시관,충청남도 서천군 한산면 충절로 1089,,34,8,126.7987165698,36.0799890767,20240520145545,,,A02,A0206,A02060300,14
3013386,한상수자수박물관,서울특별시 성북구 성북로16길 4-10 (성북동),,1,17,127.0009515394,37.5936570525,20230920165426,http://tong.visitkorea.or.kr/cms/resource/71/3013371_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3013371_image3_1.jpg,A02,A0206,A02060100,14
3080852,한생연 실험누리과학관,서울특별시 강남구 도곡로 408 (대치동),디마크빌딩 6층,1,1,127.0552604534,37.4966637406,20240112120828,http://tong.visitkorea.or.kr/cms/resource/48/3080848_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/3080848_image3_1.JPG,A02,A0206,A02060300,14
2753817,한생연 휴먼탐구과학관,서울특별시 서초구 반포대로 300,(잠원동),1,15,127.0011373385,37.5059866868,20231114110127,http://tong.visitkorea.or.kr/cms/resource/31/2779931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2779931_image2_1.jpg,A02,A0206,A02060300,14
3012716,한생연융합교육과학관,서울특별시 종로구 성균관로15길 32 (명륜1가),,1,23,126.9968353725,37.5892797098,20230920112227,,,A02,A0206,A02060300,14
2759936,한생연인간과로봇과학관,서울특별시 송파구 올림픽로 145,(잠실동) 리센츠상가 5층,1,18,127.0870265723,37.5120153076,20230804142324,http://tong.visitkorea.or.kr/cms/resource/81/2790581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2790581_image2_1.jpg,A02,A0206,A02060300,14
1916296,한성백제박물관,서울특별시 송파구 위례성대로 71,(방이동),1,18,127.1206262004,37.5152655358,20230512180538,,,A02,A0206,A02060100,14
3072272,한성아트홀,서울특별시 종로구 창경궁로 254 (명륜2가),,1,23,126.9999657976,37.5838054019,20231219135006,http://tong.visitkorea.or.kr/cms/resource/78/3025278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3025278_image3_1.jpg,A02,A0206,A02060600,14
130958,한양대학교박물관,서울특별시 성동구 왕십리로 222,(사근동),1,16,127.0466650649,37.5575648470,20231204114018,http://tong.visitkorea.or.kr/cms/resource/05/1512305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1512305_image3_1.jpg,A02,A0206,A02060100,14
1939691,한양도성박물관,서울특별시 종로구 율곡로 283,(종로6가),1,23,127.0085792100,37.5729318210,20231229112701,http://tong.visitkorea.or.kr/cms/resource/90/2033890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2033890_image3_1.jpg,A02,A0206,A02060100,14
3045072,한양도성유적전시관,서울특별시 중구 소월로 99 (회현동1가),,1,24,126.9818155115,37.5542390682,20231122155030,,,A02,A0206,A02060300,14
130882,한얼문예박물관,강원특별자치도 횡성군 우천면 경강로 2885-2,,32,18,128.0726851025,37.4889110992,20240725091943,http://tong.visitkorea.or.kr/cms/resource/45/206145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/206145_image3_1.jpg,A02,A0206,A02060100,14
130652,한얼테마과학·박물관,경기도 여주시 대신면 대신1로 298,,31,20,127.6083963915,37.3984129554,20230320230846,http://tong.visitkorea.or.kr/cms/resource/27/2690227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2690227_image3_1.jpg,A02,A0206,A02060100,14
3008744,한영아트센터,대구광역시 수성구 수성동4가,,4,7,128.6171082650,35.8600520665,20230907161214,http://tong.visitkorea.or.kr/cms/resource/11/3008711_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3008711_image3_1.jpg,A02,A0206,A02060600,14
3062173,한옥글방,전라남도 순천시 금곡길 28 (행동),,38,11,127.4818322047,34.9551172176,20231207143135,http://tong.visitkorea.or.kr/cms/resource/63/3062163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3062163_image3_1.jpg,A02,A0206,A02060900,14
2746023,한옥기술전시관,경기도 수원시 팔달구 정조로885번길 1,(장안동),31,13,127.0149033627,37.2867068097,20230201164252,http://tong.visitkorea.or.kr/cms/resource/79/2746179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2746179_image2_1.jpg,A02,A0206,A02060300,14
1679578,한운사기념관,충청북도 괴산군 청안면 청안읍내로 45-6,,33,1,127.6375448417,36.7739327160,20240718144022,http://tong.visitkorea.or.kr/cms/resource/59/3334559_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/3334559_image3_1.JPG,A02,A0206,A02060200,14
2998700,한울에너지팜,경상북도 울진군 울진북로 2040,,35,18,129.3765077672,37.0971506240,20230829103745,,,A02,A0206,A02060300,14
129763,한원미술관,서울특별시 서초구 남부순환로 2423,,1,15,127.0154478293,37.4818314150,20231204112005,http://tong.visitkorea.or.kr/cms/resource/08/682208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/682208_image3_1.jpg,A02,A0206,A02060500,14
130301,한전아트센터 갤러리,서울특별시 서초구 효령로72길 60,,1,15,127.0280576979,37.4851840297,20231204105139,http://tong.visitkorea.or.kr/cms/resource/30/682230_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/682230_image3_1.jpg,A02,A0206,A02060500,14
